Greenland_temperature_(ºC),Upper_band,Lower_band,"Age_(B.P.,_radio-carbon_calibrated)","NH_temperature_anomaly_(ºC,_full)","NH_temperature_anomaly_(ºC,_no_volc)",VII_(ºC),"Age_(B.P.,_radio-carbon_calibrated).1",Volcanic_forcing_(W/m2),Greenland temperature (ºC)_scaled,"NH temperature anomaly (ºC, full)_scaled","NH_temperature_anomaly_(ºC,_no_volc)_scaled",Co2(ppm),Co2(ppm)_scaled
-28.34798762,-27.0465,-29.6335,8028,-0.102834701,0.027064079,-0.12989878,8028,0,0.892483266,0.68953767,0.559814861,273.4499436,0.788361583
-28.35213622,-26.9565,-29.7205,8029,-0.107716918,0.018519174,-0.126236092,8029,0,0.892142411,0.687244452,0.553954946,272.6714354,0.781650305
-28.37919505,-26.9565,-29.76,8030,-0.106442003,0.010294194,-0.116736197,8030,0,0.889919225,0.687843291,0.548314428,272.189854,0.777498742
-28.45828173,-27.1265,-29.7435,8031,-0.104793365,0.010293365,-0.11508673,8031,0,0.883421366,0.688617669,0.548313859,272.1071204,0.776785521
-28.53719814,-27.2565,-29.7335,8032,-0.104284106,-0.000889028,-0.103395078,8032,0,0.876937498,0.688856873,0.54064521,271.2073168,0.769028593
-28.61555728,-27.343,-29.7635,8033,-0.100910202,0.001910343,-0.102820545,8033,0,0.870499416,0.690441623,0.54256496,271.347704,0.770238827
-28.69360681,-27.4465,-29.837,8034,-0.093522821,0.000419954,-0.093942774,8034,0,0.86408677,0.693911536,0.541542882,271.3671225,0.770406229
-28.77108359,-27.573,-29.9135,8035,-0.086271259,0.000165729,-0.086436988,8035,0,0.857721183,0.697317654,0.54136854,271.4276367,0.770927903
-28.8478483,-27.6765,-30.044,8036,-0.09594343,-0.002762521,-0.093180909,8036,0,0.851414101,0.692774556,0.539360408,270.1894298,0.760253705
-28.92458204,-27.7665,-30.11,8037,-0.09823384,-0.007935346,-0.090298494,8037,0,0.845109563,0.691698732,0.535812994,269.2683312,0.7523132
-29.00034056,-27.81,-30.24,8038,-0.093213263,-0.010317994,-0.082895269,8038,0,0.838885151,0.694056938,0.534179024,268.9607811,0.749661906
-29.07558824,-27.83,-30.3835,8039,-0.087721335,-0.00313369,-0.084587645,8039,0,0.83270271,0.696636541,0.539105868,269.2761793,0.752380856
-29.15049536,-27.8465,-30.504,8040,-0.081098992,-0.004474144,-0.076624848,8040,0,0.826548249,0.69974711,0.538186613,269.1170572,0.751009114
-29.22498452,-27.873,-30.6105,8041,-0.086306906,-0.002232414,-0.084074492,8041,-0.022507936,0.820428129,0.69730091,0.539723944,268.4751512,0.745475441
-29.30854489,-27.94,-30.6935,8042,-0.0883417,0.001748991,-0.090090691,8042,-0.061182914,0.813562706,0.696345151,0.542454308,268.041689,0.741738698
-29.40264706,-28.1165,-30.7575,8043,-0.088004244,0.000986987,-0.088991232,8043,-0.166312402,0.805831157,0.696503656,0.541931742,267.4275425,0.736444332
-29.49609907,-28.2765,-30.787,8044,-0.086702236,0.001213113,-0.087915349,8044,-0.452083979,0.798153026,0.69711522,0.542086814,266.9179728,0.73205149
-29.58907121,-28.443,-30.8205,8045,-0.087049409,0.001128676,-0.088178085,8045,-1.228891666,0.790514322,0.69695215,0.542028909,266.3758997,0.727378446
-29.68133127,-28.573,-30.914,8046,-0.08489201,-0.001134219,-0.08375779,8046,0,0.782934122,0.697965498,0.540477063,265.8895993,0.723186201
-29.77309598,-28.673,-30.9935,8047,-0.083398309,0.002718339,-0.086116648,8047,0,0.775394622,0.698667102,0.543119066,265.779952,0.722240966
-29.86400929,-28.733,-31.0435,8048,-0.087636195,0.009226739,-0.096862934,8048,0,0.767925073,0.696676532,0.54758239,265.4725624,0.719591056
-29.95433437,-28.7665,-31.14,8049,-0.097196419,0.013584712,-0.110781131,8049,0,0.760503854,0.692186017,0.550570995,264.7053343,0.712977019
-30.04391641,-28.756,-31.2605,8050,-0.09981348,0.014898038,-0.114711518,8050,0,0.753143684,0.690956762,0.551471647,264.1655239,0.708323482
-30.13309598,-28.7365,-31.397,8051,-0.104731856,0.013676344,-0.1184082,8051,0,0.745816582,0.688646561,0.550633835,263.2793237,0.700683825
-30.22167183,-28.693,-31.504,8052,-0.111510724,0.017978218,-0.129488941,8052,0,0.738539082,0.685462471,0.553583969,262.5303173,0.694226873
-30.31950464,-28.7925,-31.6035,8053,-0.113862917,0.020531874,-0.134394791,8053,0,0.730501018,0.684357627,0.555335213,261.9030072,0.688819028
-30.42643963,-28.973,-31.6635,8054,-0.111437281,0.017837542,-0.129274823,8054,-0.020409955,0.721715109,0.685496968,0.553487497,261.2169895,0.682905082
-30.53287926,-29.1825,-31.73,8055,-0.113920478,0.020403517,-0.134323996,8055,-0.05548001,0.712969899,0.68433059,0.555247189,260.6577721,0.678084242
-30.63852941,-29.3265,-31.7935,8056,-0.10612445,0.020056213,-0.126180663,8056,-0.150810301,0.704289553,0.687992448,0.555009015,260.5437734,0.677101495
-30.74368421,-29.5,-31.8935,8057,-0.099597616,0.021131755,-0.120729371,8057,-0.409944903,0.695649907,0.691058155,0.555746598,260.4407725,0.676213556
-30.84834365,-29.6565,-31.9805,8058,-0.093081202,0.029072627,-0.122153829,8058,-1.11434578,0.687050959,0.694118968,0.561192281,260.7118483,0.678550416
-30.95278638,-29.8065,-32.1335,8059,-0.095909106,0.030224313,-0.126133419,8059,0,0.678469817,0.692790678,0.561982083,259.9740546,0.672190126
-31.05704334,-29.893,-32.237,8060,-0.096974766,0.025301047,-0.122275812,8060,0,0.669903938,0.692290129,0.558605811,258.9641139,0.66348374
-31.16069659,-29.966,-32.38,8061,-0.104066698,0.023729135,-0.127795834,8061,0,0.66138766,0.688958991,0.557527827,257.7812641,0.653286759
-31.26376161,-30.0065,-32.607,8062,-0.101101586,0.022969505,-0.124071091,8062,0,0.652919712,0.690351728,0.557006889,257.2945053,0.649090563
-31.36650155,-30.0265,-32.8305,8063,-0.097940624,0.021748522,-0.119689146,8063,0,0.644478473,0.691836458,0.556169565,256.827963,0.645068646
-31.44210526,-30.0965,-32.8935,8064,-0.096946529,0.019845291,-0.11679182,8064,0,0.63826678,0.692303392,0.554864369,256.3090008,0.640594835
-31.49605263,-30.263,-32.86,8065,-0.098639754,0.019502685,-0.118142439,8065,0,0.633834398,0.691508071,0.554629417,255.8436985,0.636583608
-31.54956656,-30.356,-32.82,8066,-0.101103598,0.021948012,-0.12305161,8066,0,0.629437628,0.690350783,0.55630637,255.4541526,0.633225454
-31.60256966,-30.4265,-32.81,8067,-0.100337398,0.02627709,-0.126614488,8067,0,0.625082829,0.690710674,0.559275161,255.438613,0.633091492
-31.65498452,-30.5,-32.83,8068,-0.102777023,0.02782643,-0.130603453,8068,0,0.62077636,0.689564761,0.560337665,255.0561802,0.629794657
-31.7071517,-30.55,-32.8635,8069,-0.099501742,0.025738066,-0.125239808,8069,0,0.61649024,0.691103188,0.55890551,254.9054124,0.628494934
-31.75860681,-30.5965,-32.93,8070,-0.087715525,0.024956105,-0.112671629,8070,0,0.612262626,0.69663927,0.558369257,255.3693079,0.632494033
-31.80890093,-30.6365,-33.01,8071,-0.088070993,0.029920773,-0.117991766,8071,0,0.6081304,0.696472304,0.561773922,255.4511541,0.633199605
-31.85899381,-30.6395,-33.08,8072,-0.095502217,0.037588381,-0.133090598,8072,0,0.604014708,0.692981797,0.567032206,255.2426138,0.631401843
-31.90843653,-30.5895,-33.15,8073,-0.096735466,0.033310434,-0.130045901,8073,0,0.599952433,0.69240253,0.56409848,254.7016179,0.626738085
-31.95716718,-30.5665,-33.2305,8074,-0.107754416,0.028865739,-0.136620155,8074,0,0.595948663,0.687226839,0.561050402,253.5431606,0.616751385
-32.00532508,-30.5095,-33.3645,8075,-0.112963706,0.027731228,-0.140694934,8075,0,0.591991952,0.684779993,0.560272378,252.9553246,0.611683833
-32.07693498,-30.6125,-33.4335,8076,-0.113413292,0.025997961,-0.139411253,8076,0,0.586108394,0.684568819,0.55908374,252.4781042,0.607569863
-32.16311146,-30.776,-33.4235,8077,-0.115785086,0.02613278,-0.141917866,8077,0,0.57902803,0.683454768,0.559176196,251.9604066,0.603106954
-32.24846749,-30.9465,-33.4405,8078,-0.117343334,0.03135351,-0.148696844,8078,0,0.572015074,0.682722846,0.562756463,251.8505427,0.602159851
-32.33363777,-31.0895,-33.4535,8079,-0.125854691,0.033059212,-0.158913903,8079,0,0.56501738,0.678724992,0.563926197,251.2053009,0.596597422
-32.4173065,-31.21,-33.49,8080,-0.123009753,0.03379452,-0.156804273,8080,-0.032465145,0.558143055,0.680061283,0.564430456,251.2063947,0.596606851
-32.50085139,-31.303,-33.53,8081,-0.125790392,0.036703884,-0.162494276,8081,-0.088249414,0.551278904,0.678755194,0.566425636,250.9668719,0.594541999
-32.58377709,-31.383,-33.6305,8082,-0.119613466,0.039723354,-0.15933682,8082,-0.239886779,0.544465628,0.681656547,0.568496325,251.237447,0.596874543
-32.66595975,-31.4925,-33.73,8083,-0.114073141,0.033249524,-0.147322665,8083,-0.652079871,0.5377134,0.684258883,0.564056709,250.8949747,0.593922196
-32.74760062,-31.543,-33.87,8084,-0.119475239,0.025641295,-0.145116534,8084,0,0.531005686,0.681721473,0.558839146,249.7791908,0.584303369
-32.82877709,-31.5565,-34.014,8085,-0.126902616,0.018527703,-0.14543032,8085,0,0.524336128,0.678232773,0.553960795,248.5458683,0.573671279
-32.90917957,-31.5665,-34.21,8086,-0.125423795,0.008699816,-0.134123611,8086,0,0.517730163,0.678927388,0.547221037,247.6946156,0.566332893
-32.98911765,-31.5665,-34.3875,8087,-0.118851146,0.007892629,-0.126743774,8087,0,0.511162352,0.682014615,0.546667485,247.7449946,0.566767195
-33.05684211,-31.6765,-34.39,8088,-0.122633543,0.00908479,-0.131718332,8088,0,0.505598028,0.680237992,0.547485044,247.2975457,0.562909877
-33.1226161,-31.81,-34.327,8089,-0.127260828,0.007063087,-0.134323916,8089,0,0.500193956,0.678064518,0.546098603,246.6056664,0.5569454
-33.18803406,-31.939,-34.307,8090,-0.123298656,0.012554749,-0.135853405,8090,0,0.494819137,0.679925583,0.549864669,246.8560907,0.55910423
-33.25287926,-32.0065,-34.3235,8091,-0.126011434,0.014240459,-0.140251893,8091,0,0.489491376,0.678651369,0.551020693,246.4244141,0.55538288
-33.31735294,-32.113,-34.3535,8092,-0.123741651,0.012980269,-0.13672192,8092,0,0.48419414,0.679717505,0.550156482,246.0079878,0.551792999
-33.38176471,-32.2025,-34.42,8093,-0.115598848,0.005773701,-0.121372548,8093,0,0.47890199,0.683542246,0.545214369,245.6150848,0.548405904
-33.44609907,-32.24,-34.5135,8094,-0.111965224,0.007052907,-0.119018131,8094,0,0.4736162,0.685248988,0.546091622,245.4727423,0.547178813
-33.51,-32.253,-34.6435,8095,-0.103594862,0.008056546,-0.111651408,8095,0,0.468366022,0.689180616,0.546779896,245.6173946,0.548425816
-33.57411765,-32.2465,-34.71,8096,-0.103723073,0.008480518,-0.112203591,8096,0,0.463098038,0.689120394,0.547070647,245.2118746,0.544929953
-33.63797214,-32.2565,-34.877,8097,-0.104378781,0.014802796,-0.119181576,8097,0,0.457851675,0.688812403,0.551406332,245.2242639,0.545036758
-33.70204334,-32.29,-35.0235,8098,-0.105516126,0.020857562,-0.126373688,8098,0,0.452587506,0.688278183,0.555558563,245.2172843,0.544976589
-33.76617647,-32.32,-35.187,8099,-0.106460949,0.01486517,-0.12132612,8099,0,0.44731825,0.687834391,0.551449107,244.4753759,0.538580827
-33.82625387,-32.313,-35.35,8100,-0.107178632,0.012021897,-0.11920053,8100,0,0.442382218,0.68749729,0.54949925,243.9388198,0.533955343
-33.80071207,-32.3795,-35.2535,8101,-0.106700358,0.011192193,-0.117892551,8101,0,0.444480763,0.687721939,0.548930257,244.0918466,0.53527454
-33.77535604,-32.39,-35.12,8102,-0.113631608,0.008977916,-0.122609525,8102,0,0.446564046,0.684466274,0.547411752,243.7130432,0.532008993
-33.7499226,-32.44,-35.047,8103,-0.120024554,0.007819772,-0.127844327,8103,0,0.448653688,0.681463455,0.546617521,243.5556986,0.530652574
-33.72441176,-32.5065,-34.997,8104,-0.129087433,0.010479176,-0.139566609,8104,0,0.450749689,0.677206547,0.548441285,243.454933,0.529783905
-33.69916409,-32.5,-34.914,8105,-0.131229019,0.012099339,-0.143328359,8105,0,0.452824069,0.676200627,0.549552358,243.7737128,0.532532007
-33.67386997,-32.4965,-34.847,8106,-0.129777434,0.013835209,-0.143612642,8106,0,0.454902265,0.676882448,0.550742781,244.3462805,0.537467935
-33.64851393,-32.513,-34.8305,8107,-0.130255295,0.018618907,-0.148874202,8107,0,0.456985548,0.676657993,0.554023341,245.0689177,0.543697566
-33.62318885,-32.4865,-34.8435,8108,-0.13781542,0.012496621,-0.150312042,8108,0,0.459066287,0.67310694,0.549824806,244.657308,0.540149207
-33.59798762,-32.4465,-34.8535,8109,-0.135489973,0.011405352,-0.146895325,8109,0,0.461136852,0.674199222,0.549076437,245.1911615,0.544751392
-33.57266254,-32.3465,-34.8575,8110,-0.128722913,0.009959473,-0.138682386,8110,0,0.463217591,0.677377765,0.548084883,245.9489144,0.551283745
-33.54729102,-32.173,-34.92,8111,-0.1363607,0.003758699,-0.140119399,8111,0,0.465302146,0.673790234,0.543832523,245.4570144,0.547043228
-33.5249226,-32.1265,-34.8875,8112,-0.148071234,-0.002566558,-0.145504677,8112,0,0.467139963,0.668289701,0.539494795,244.6772732,0.540321321
-33.50925697,-32.2095,-34.7735,8113,-0.156158802,-0.004350048,-0.151808754,8113,-0.038601181,0.46842707,0.664490904,0.538271716,244.4780015,0.538603461
-33.49339009,-32.2395,-34.647,8114,-0.162460581,-0.003179398,-0.159281183,8114,-0.10492889,0.469730712,0.661530907,0.539074522,244.5543161,0.539261345
-33.47741486,-32.33,-34.6035,8115,-0.172059042,-0.000888158,-0.171170884,8115,-0.285226293,0.471043257,0.657022432,0.540645807,244.5179127,0.538947524
-33.4619969,-32.3665,-34.547,8116,-0.168925678,0.000390524,-0.169316201,8116,-0.775325451,0.472310015,0.658494198,0.5415227,245.2614368,0.545357214
-33.44592879,-32.383,-34.5,8117,-0.166670053,-0.003065346,-0.163604708,8117,0,0.473630191,0.659553684,0.539152737,245.7067765,0.549196349
-33.4300774,-32.363,-34.417,8118,-0.166607829,-0.01213024,-0.154477589,8118,0,0.47493256,0.659582911,0.532936224,245.5395942,0.547755123
-33.41439628,-32.343,-34.4235,8119,-0.172359013,-0.018648979,-0.153710034,8119,0,0.47622094,0.656881533,0.52846581,245.1342002,0.544260347
-33.39891641,-32.3365,-34.42,8120,-0.171546283,-0.01453225,-0.157014032,8120,-0.036894775,0.477492785,0.657263279,0.531288976,245.8163989,0.55014137
-33.38331269,-32.28,-34.4535,8121,-0.174466886,-0.011804475,-0.162662411,8121,-0.100290397,0.478774806,0.655891447,0.533159627,246.1792031,0.553268992
-33.36786378,-32.27,-34.48,8122,-0.188935858,-0.014941219,-0.17399464,8122,-0.272617563,0.480044108,0.649095253,0.531008514,245.4575047,0.547047454
-33.35229102,-32.1665,-34.58,8123,-0.194198756,-0.010475598,-0.183723158,8123,-0.741051369,0.481323584,0.646623227,0.534070942,245.8738701,0.550636811
-33.33736842,-32.1565,-34.587,8124,-0.197451252,-0.009758133,-0.187693118,8124,-0.875198445,0.482549643,0.645095503,0.534562964,246.2567072,0.553937131
-33.32280186,-32.2285,-34.4905,8125,-0.207536261,-0.008320965,-0.199215296,8125,0,0.48374645,0.640358492,0.535548544,246.4249669,0.555387645
-33.30846749,-32.2995,-34.4005,8126,-0.216000658,-0.005462365,-0.210538293,8126,0,0.484924179,0.636382696,0.537508912,246.9860531,0.560224596
-33.29441176,-32.319,-34.317,8127,-0.224818298,-0.002652374,-0.222165924,8127,0,0.486079015,0.632240978,0.539435944,247.7113107,0.566476816
-33.2805418,-32.353,-34.2505,8128,-0.237001142,0.000588622,-0.237589764,8128,0,0.487218588,0.626518597,0.541658551,248.1211299,0.570009741
-33.26671827,-32.3395,-34.21,8129,-0.258366156,0.007162783,-0.265528939,8129,0,0.488354346,0.616483275,0.546166972,248.0761421,0.569621915
-33.25332817,-32.2825,-34.17,8130,-0.302127511,0.010402567,-0.312530078,8130,0,0.489454493,0.59592821,0.548388748,246.2795409,0.554133974
-33.23995356,-32.2165,-34.1535,8131,-0.347832752,0.016278218,-0.36411097,8131,0,0.490553367,0.574460085,0.552418145,244.48134,0.538632242
-33.22693498,-32.1865,-34.16,8132,-0.396304109,0.013456659,-0.409760768,8132,0,0.491622989,0.551692692,0.55048318,241.8993555,0.516373755
-33.21402477,-32.14,-34.2135,8133,-0.388043545,0.015807531,-0.403851076,8133,0,0.492683709,0.555572747,0.552095358,243.2219597,0.527775514
-33.20142415,-32.103,-34.26,8134,-0.380698812,0.017839875,-0.398538687,8134,-0.027415432,0.493718991,0.559022628,0.553489097,244.4179947,0.538086161
-33.15986068,-32.0795,-34.2035,8135,-0.375496454,0.026983947,-0.402480402,8135,-0.074522872,0.497133896,0.561466218,0.559759909,246.0546875,0.552195582
-33.10631579,-32.0965,-34.1,8136,-0.36855781,0.029783832,-0.398341641,8136,-0.202574169,0.50153321,0.564725356,0.56168001,247.3103933,0.563020632
-33.0526935,-32.09,-33.9935,8137,-0.373104664,0.03622798,-0.409332644,8137,-0.550653684,0.505938883,0.562589661,0.566099272,247.8539857,0.567706773
-32.99896285,-32.04,-33.887,8138,-0.377558636,0.042814622,-0.420373258,8138,-1.496831904,0.510353459,0.560497594,0.570616252,248.1382176,0.570157049
-32.94506192,-32.0165,-33.8,8139,-0.377515862,0.045057856,-0.422573718,8139,-4.068810964,0.514782025,0.560517685,0.572154614,248.4284442,0.572659002
-32.89108359,-31.9565,-33.74,8140,-0.376222666,0.041192666,-0.417415331,8140,-3.252511848,0.51921695,0.56112511,0.569503948,248.4383285,0.572744212
-32.8369195,-31.9065,-33.7005,8141,-0.383495701,0.036099828,-0.419595528,8141,-8.841243851,0.523667138,0.557708906,0.566011387,247.8617297,0.567773532
-32.78239938,-31.8,-33.6635,8142,-0.379106198,0.030714583,-0.409820782,8142,0,0.528146578,0.559770691,0.5623183,247.9847605,0.568834142
-32.72749226,-31.7065,-33.6435,8143,-0.372473268,0.032654428,-0.405127695,8143,0,0.532657814,0.562886233,0.563648604,248.7229498,0.575197843
-32.67190402,-31.5765,-33.617,8144,-0.36611393,0.022086653,-0.388200584,8144,0,0.537225011,0.565873266,0.556401448,248.563309,0.57382163
-32.61626935,-31.4495,-33.59,8145,-0.368226793,0.016170842,-0.384397636,8145,0,0.541796024,0.564880837,0.552344509,248.0094916,0.569047342
-32.62849845,-31.5465,-33.59,8146,-0.358338556,0.013199275,-0.371537831,8146,0,0.540791266,0.569525423,0.550306671,247.8646496,0.567798703
-32.66366873,-31.67,-33.57,8147,-0.342024794,0.011258768,-0.353283562,8147,0,0.537901633,0.57718813,0.548975912,247.8462963,0.567640485
-32.69842105,-31.683,-33.57,8148,-0.335923246,0.00983539,-0.345758636,8148,0,0.53504634,0.580054077,0.54799979,247.0339236,0.560637272
-32.73266254,-31.7465,-33.587,8149,-0.322762106,0.00768601,-0.330448116,8149,0,0.532233017,0.586235972,0.54652579,246.6986899,0.557747327
-32.76647059,-31.8065,-33.63,8150,-0.301399375,0.011050833,-0.312450208,8150,-0.027656203,0.529455307,0.596270221,0.548833315,247.272935,0.562697716
-32.79965944,-31.85,-33.6535,8151,-0.255377679,0.00484536,-0.260223039,8151,-0.075177352,0.52672847,0.617886987,0.544577732,248.8819532,0.576568562
-32.83275542,-31.8695,-33.7,8152,-0.218318781,-0.004514961,-0.21380382,8152,-0.204353229,0.524009264,0.635293854,0.538158621,249.7047258,0.583661429
-32.8650774,-31.8195,-33.7735,8153,-0.176538862,-0.004309181,-0.172229681,8153,0,0.521353651,0.654918224,0.538299741,251.5127605,0.599247936
-32.89718266,-31.77,-33.817,8154,-0.181934908,-0.001437873,-0.180497035,8154,0,0.518715843,0.652383657,0.540268824,250.5035131,0.590547527
-32.92879257,-31.75,-33.91,8155,-0.18816731,-0.004623058,-0.183544252,8155,0,0.516118734,0.649456246,0.538084491,249.1086974,0.578523253
-32.95044892,-31.803,-33.8935,8156,-0.188152661,-0.011997476,-0.176155185,8156,0,0.514339423,0.649463127,0.533027271,247.9464399,0.568503792
-32.97134675,-31.89,-33.8935,8157,-0.189195834,-0.016032976,-0.173162858,8157,0,0.512622431,0.648973141,0.53025981,247.1097606,0.56129104
-32.99202786,-31.91,-33.92,8158,-0.183073303,-0.022700614,-0.160372688,8158,0,0.510923245,0.651848943,0.525687284,246.7487559,0.55817893
-33.01205882,-31.94,-33.917,8159,-0.177625086,-0.022389439,-0.155235647,8159,0,0.509277477,0.654408015,0.525900682,246.9780613,0.5601557
-33.03174923,-32.0095,-33.9205,8160,-0.180752927,-0.02609119,-0.154661737,8160,-0.016294181,0.50765969,0.652938843,0.523362099,246.4687351,0.555764958
-33.05108359,-32.043,-33.96,8161,-0.172877441,-0.024851778,-0.148025663,8161,-0.044292176,0.506071155,0.656638023,0.524212061,246.9347652,0.559782458
-33.06996904,-32.0225,-33.98,8162,-0.166528557,-0.024744498,-0.141784059,8162,-0.120398617,0.504519503,0.659620145,0.524285631,247.1661511,0.561777164
-33.08848297,-32.0025,-34.0135,8163,-0.168224144,-0.028438469,-0.139785675,8163,-0.327277373,0.502998376,0.658823715,0.521752384,246.701656,0.557772896
-33.10671827,-31.97,-34.0805,8164,-0.164649394,-0.032098322,-0.132551073,8164,-0.889632134,0.501500142,0.660502804,0.519242534,246.5191915,0.556199926
-33.12478328,-31.97,-34.1235,8165,-0.170510245,-0.027895923,-0.142614322,8165,-0.05907062,0.500015898,0.657749914,0.52212445,246.2713774,0.554063599
-33.14224458,-31.9465,-34.17,8166,-0.167916853,-0.027041647,-0.140875206,8166,-0.160570593,0.498581256,0.658968052,0.522710295,246.3276968,0.55454911
-33.15633127,-32,-34.137,8167,-0.165690114,-0.0217114,-0.143978714,8167,0,0.497423877,0.660013969,0.526365666,246.6802142,0.557588053
-33.17044892,-32.0225,-34.1335,8168,-0.171005004,-0.023351559,-0.147653445,8168,0,0.496263954,0.657517522,0.52524088,246.1196921,0.552755966
